,MATRICULA,REPROVACOES_DE,REPROVACOES_EM,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,REPROVACOES_MF,REPROVACOES_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS
352,641078,0,0,7.4,7.0,7.0,7.1,0,0,0.0,17,6,2
353,785457,0,0,5.3,4.7,5.9,5.8,0,0,1.0,6,3,5
354,587481,0,0,7.2,7.3,6.9,6.5,0,0,0.0,3,5,4
355,443248,0,0,5.9,6.0,5.3,6.3,0,0,1.0,2,3,3
356,355232,0,0,6.8,5.7,5.2,6.5,0,0,1.0,1,3,8
357,520863,0,0,6.7,5.9,5.4,5.4,0,0,1.0,3,3,5
358,130572,0,0,7.0,7.2,5.3,6.4,0,0,0.0,4,2,6
359,739191,0,0,7.2,7.1,7.4,6.6,0,0,0.0,12,2,3
360,288528,1,3,0.0,0.0,0.0,0.0,1,1,1.0,2,4,3
361,267122,0,0,6.3,6.9,6.1,5.7,0,0,1.0,3,5,4
362,255067,0,0,7.5,6.5,6.0,6.6,0,0,0.0,7,0,3
363,933257,0,0,6.4,7.0,5.4,4.9,0,0,0.0,4,2,6
364,663097,0,0,7.8,8.0,6.9,7.6,0,0,0.0,14,5,1
365,854632,3,1,0.0,0.0,0.0,0.0,1,1,1.0,5,0,8
366,485581,0,0,6.8,7.0,4.8,5.8,0,0,1.0,3,5,6
367,570950,0,0,7.4,8.0,7.0,0.0,0,0,0.0,10,5,2
368,757440,0,0,6.1,4.5,0.0,0.0,3,1,0.0,4,3,2
369,533219,0,0,6.7,5.7,5.7,5.7,0,0,0.0,2,2,4
370,755201,0,0,6.6,7.1,6.2,0.0,0,0,0.0,2,2,6
371,834589,0,0,7.0,7.0,7.1,6.5,0,0,0.0,14,2,6
372,133188,0,0,6.6,5.5,6.4,6.8,0,0,0.0,2,3,6
373,700271,0,0,5.4,4.7,5.7,5.0,0,0,0.0,3,2,7
374,875114,0,0,7.7,8.3,8.9,7.5,0,0,1.0,13,6,3
375,188198,0,0,6.3,6.8,6.8,6.5,0,0,0.0,9,0,2
376,505078,0,0,6.6,6.8,7.5,6.1,0,0,0.0,4,5,1
377,126763,0,0,5.2,6.8,5.9,6.7,0,0,1.0,12,2,6
378,331542,0,0,5.2,4.8,6.6,5.1,0,0,1.0,5,5,2
379,214047,0,0,7.2,7.2,5.8,0.0,0,0,1.0,2,0,4
380,299502,0,0,4.8,5.1,5.1,4.9,0,0,1.0,2,1,7
381,351764,0,0,6.6,6.9,7.2,6.9,0,0,0.0,10,6,2
382,280595,1,1,0.0,0.0,0.0,0.0,1,3,1.0,2,4,5
383,488684,1,1,0.0,0.0,0.0,0.0,1,1,0.0,7,2,7
384,268951,0,0,6.3,6.7,5.9,4.9,0,0,1.0,0,0,4
385,780176,0,0,6.7,5.9,4.8,5.4,0,0,0.0,3,6,3
386,861314,0,0,7.0,5.7,0.0,0.0,1,3,1.0,3,1,6
387,716617,0,0,5.2,4.6,4.9,4.5,0,0,0.0,2,5,3
388,802179,0,0,7.2,6.5,6.5,0.0,0,0,1.0,4,2,4
389,745179,0,0,5.8,6.3,5.3,5.7,0,0,1.0,6,4,3
390,445610,0,0,6.5,6.3,5.8,0.0,0,0,0.0,8,5,1
391,603057,0,0,6.0,6.4,5.0,0.0,0,0,0.0,3,4,3
392,992212,1,3,0.0,0.0,0.0,0.0,1,1,1.0,5,2,3
393,318673,3,1,0.0,0.0,0.0,0.0,1,1,0.0,11,2,6
394,849048,0,0,6.4,5.5,6.4,5.9,0,0,0.0,4,5,1
395,196253,0,0,6.2,5.5,5.9,6.4,0,0,1.0,2,0,4
396,311883,0,0,5.5,4.4,5.6,5.0,0,0,1.0,0,2,6
397,764939,1,1,0.0,0.0,0.0,0.0,1,3,1.0,9,0,3
398,704454,0,0,6.8,7.7,7.4,6.9,0,0,0.0,4,2,2
399,962295,3,1,0.0,0.0,0.0,0.0,1,1,1.0,2,5,5
400,329722,0,0,7.5,7.5,7.9,5.8,0,0,0.0,20,7,1
401,915724,3,3,0.0,0.0,0.0,0.0,1,1,1.0,3,5,6
402,250091,0,0,5.5,5.6,4.9,5.1,0,0,1.0,1,2,4
403,323480,0,0,6.9,7.3,7.3,6.2,0,0,1.0,3,2,4
404,851578,0,0,6.3,6.0,6.1,0.0,0,0,0.0,3,0,3
405,360449,0,0,5.3,5.2,5.9,4.4,0,0,1.0,2,3,4
406,725194,0,0,7.5,7.1,6.9,7.3,0,0,1.0,5,2,4
407,874638,0,0,6.4,6.2,4.9,4.8,0,0,1.0,3,0,5
408,212955,0,0,7.2,8.1,9.6,7.5,0,0,0.0,15,5,2
409,688609,0,0,6.2,5.3,5.9,4.5,0,0,1.0,3,2,2
410,415546,0,0,6.8,6.6,6.2,5.3,0,0,1.0,3,2,4
411,355143,0,0,6.9,6.5,6.5,6.3,0,0,1.0,4,4,3
412,235013,3,3,0.0,0.0,0.0,0.0,1,1,0.0,2,5,3
413,137537,0,0,6.1,6.7,6.1,5.7,0,0,0.0,2,3,3
414,930492,0,0,6.9,6.4,7.1,6.5,0,0,0.0,10,4,2
415,588946,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,2,6
416,931195,0,0,6.0,5.2,0.0,0.0,3,1,1.0,2,1,6
417,787566,0,0,5.4,4.8,5.4,4.7,0,0,1.0,5,1,6
418,422041,0,0,6.3,6.2,6.3,0.0,0,0,0.0,2,0,4
419,900201,0,0,6.2,5.5,7.7,4.7,0,0,0.0,5,5,3
420,173534,0,0,6.5,6.9,5.2,4.6,0,0,1.0,5,0,3
421,848571,0,0,7.0,6.8,8.3,0.0,0,0,1.0,6,2,3
422,460689,0,0,4.8,4.6,6.9,5.6,0,0,1.0,3,3,4
423,964901,0,0,6.5,5.5,5.4,0.0,0,0,0.0,9,2,6
424,250582,0,0,6.5,6.8,7.8,5.1,0,0,0.0,5,5,2
425,419439,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,2,4
426,907198,1,3,0.0,0.0,0.0,0.0,1,1,1.0,3,2,6
427,673173,0,0,5.2,4.1,5.5,4.6,0,0,0.0,3,0,3
428,530924,1,1,0.0,0.0,0.0,0.0,3,3,1.0,7,2,6
429,901821,0,0,6.0,6.7,5.9,5.2,0,0,1.0,12,5,6
430,987435,1,1,0.0,0.0,0.0,0.0,1,1,0.0,3,3,5
431,544334,0,0,6.6,5.7,5.2,5.6,0,0,1.0,1,2,5
432,509704,0,0,6.7,7.1,5.7,5.2,0,0,0.0,2,4,2
433,710579,0,0,5.5,6.4,7.0,0.0,0,0,1.0,1,2,7
434,519966,0,0,5.4,6.1,5.2,5.1,0,0,1.0,1,3,6
435,660497,0,0,6.5,6.9,5.3,0.0,0,0,0.0,2,1,6
436,133622,0,0,7.1,7.1,6.9,5.7,0,0,1.0,4,3,5
437,194511,0,0,4.9,4.9,5.3,4.5,0,0,0.0,2,3,3
438,652978,3,1,0.0,0.0,0.0,0.0,1,1,1.0,3,5,3
439,508866,0,0,6.8,6.7,6.8,5.7,0,0,1.0,3,4,4
440,963849,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,0,6
441,486497,0,0,7.4,7.7,8.9,0.0,0,0,0.0,8,5,3
442,615829,0,0,6.9,7.2,7.1,0.0,0,0,1.0,3,3,5
443,236124,0,0,5.7,5.9,4.6,5.8,0,0,1.0,1,5,3
444,442286,0,0,5.2,5.7,6.2,0.0,0,0,1.0,3,4,4
445,208233,1,3,0.0,0.0,0.0,0.0,1,3,0.0,2,1,6
446,500431,0,0,6.3,5.5,5.7,4.9,0,0,0.0,3,4,4
447,776227,0,0,6.7,5.1,7.7,5.0,0,0,0.0,9,5,2
448,750635,0,0,5.4,4.9,0.0,0.0,1,1,1.0,3,0,8
449,630141,0,0,6.7,7.2,6.2,6.0,0,0,0.0,10,3,3
450,588751,0,0,5.7,6.0,5.3,4.5,0,0,0.0,5,1,3
451,564874,0,0,5.9,5.2,6.0,5.1,0,0,0.0,7,3,3
452,395659,0,0,7.5,7.5,8.8,6.9,0,0,0.0,11,7,2
453,639068,1,1,0.0,0.0,0.0,0.0,3,3,1.0,4,3,3
454,536720,0,0,5.5,5.3,5.6,0.0,0,0,1.0,3,4,3
455,886836,0,0,6.2,5.3,6.0,0.0,0,0,1.0,3,6,3
456,271633,0,0,6.2,6.6,6.4,5.2,0,0,1.0,2,0,3
457,187782,0,0,6.4,5.8,5.3,0.0,0,0,0.0,3,2,6
458,436273,3,3,0.0,0.0,0.0,0.0,1,1,0.0,4,4,3
459,654918,0,0,7.1,7.2,5.0,0.0,0,0,0.0,5,4,1
460,987099,0,0,5.3,5.8,5.9,0.0,0,0,1.0,3,2,5
461,900589,0,0,6.4,6.8,5.0,5.6,0,0,0.0,9,3,1
462,660472,0,0,5.5,6.0,5.6,4.4,0,0,1.0,2,5,4
463,618636,0,0,6.6,7.1,7.6,6.6,0,0,1.0,11,5,3
464,304339,0,0,6.8,7.0,4.6,6.6,0,0,0.0,3,4,4
465,884554,0,0,5.9,6.4,5.6,0.0,0,0,0.0,9,5,3
466,446088,1,3,0.0,0.0,0.0,0.0,1,1,1.0,3,5,2
467,534639,0,0,5.8,5.9,5.4,5.8,0,0,1.0,4,1,6
468,438992,0,0,6.5,6.5,5.0,5.6,0,0,0.0,5,5,3
469,244391,0,0,5.4,5.0,5.8,5.1,0,0,1.0,3,2,5
470,767479,0,0,7.8,8.5,9.1,0.0,0,0,0.0,10,7,2
471,770139,0,0,6.5,4.7,5.5,5.5,0,0,1.0,4,5,3
472,811697,0,0,5.9,6.3,7.4,5.1,0,0,1.0,12,2,2
473,389296,0,0,7.1,6.5,7.6,0.0,0,0,0.0,5,5,3
474,853795,0,0,6.6,6.8,5.3,4.5,0,0,0.0,3,2,5
475,414669,3,1,0.0,0.0,0.0,0.0,3,1,0.0,4,3,5
476,167546,0,0,6.2,6.9,0.0,0.0,1,1,1.0,14,2,2
477,530011,0,0,7.0,7.2,7.3,0.0,0,0,1.0,10,4,3
478,475355,0,0,5.0,5.3,5.8,4.3,0,0,1.0,5,1,7
479,783389,0,0,6.7,7.4,8.7,7.1,0,0,1.0,5,4,3
480,997112,0,0,7.1,6.8,6.3,0.0,0,0,1.0,4,5,4
481,998536,0,0,6.5,5.0,6.3,4.4,0,0,0.0,3,1,4
482,667384,0,0,5.3,5.1,5.2,4.2,0,0,1.0,3,5,3
483,219139,0,0,5.7,6.4,5.9,4.9,0,0,0.0,3,1,5
484,675911,0,0,6.0,5.6,5.7,5.8,0,0,0.0,4,5,3
485,569358,0,0,6.9,6.9,5.1,5.2,0,0,0.0,3,2,4
486,405833,0,0,6.7,6.6,6.0,5.4,0,0,1.0,2,3,3
487,913666,0,0,7.3,7.7,8.9,7.9,0,0,0.0,10,5,1
488,614825,0,0,6.1,5.7,5.7,5.1,0,0,0.0,12,5,2
489,443599,1,3,0.0,0.0,0.0,0.0,1,1,0.0,2,3,4
490,156436,0,0,5.9,6.1,5.3,5.5,0,0,0.0,4,2,3
491,971402,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,2,4
492,637945,0,0,6.7,7.2,5.9,5.9,0,0,0.0,4,3,3
493,288083,0,0,7.0,8.0,7.7,6.7,0,0,0.0,14,5,3
494,391509,0,0,6.0,5.6,5.1,0.0,0,0,0.0,3,2,6
495,246544,0,0,5.5,5.8,6.8,0.0,0,0,0.0,3,2,6
496,234969,0,0,7.1,6.8,6.8,6.4,0,0,0.0,5,2,5
497,274433,0,0,5.7,5.1,0.0,0.0,1,1,1.0,1,2,3
498,734683,0,0,6.7,6.6,7.7,5.2,0,0,0.0,4,4,3
499,794817,1,1,0.0,0.0,0.0,0.0,1,1,1.0,1,1,4
500,816953,0,0,5.3,5.5,5.4,5.9,0,0,0.0,8,4,2
501,679963,0,0,7.1,7.3,7.9,7.1,0,0,0.0,19,6,2
502,271645,1,3,0.0,0.0,0.0,0.0,1,1,1.0,3,0,3
503,300732,0,0,5.9,6.2,4.7,4.6,0,0,1.0,3,2,5
504,562261,0,0,6.1,4.4,5.3,5.2,0,0,1.0,5,5,2
505,681721,0,0,6.3,6.8,5.2,6.6,0,0,0.0,0,0,6
506,342569,3,1,0.0,0.0,0.0,0.0,3,1,1.0,3,5,5
507,358334,0,0,6.1,4.8,5.4,0.0,0,0,0.0,5,4,4
508,355288,0,0,5.6,4.9,5.8,5.5,0,0,0.0,0,2,7
509,467025,0,0,4.7,4.4,5.2,4.5,0,0,1.0,3,1,7
510,374105,0,0,7.3,7.3,8.2,7.0,0,0,0.0,9,5,2
511,355771,0,0,7.4,7.4,8.9,6.6,0,0,1.0,4,3,4
512,483280,0,0,5.8,5.1,5.6,5.0,0,0,1.0,3,1,6
513,660995,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,1,7
514,788207,0,0,4.4,5.0,4.5,4.9,0,0,0.0,5,2,6
515,918722,0,0,6.7,6.2,5.9,6.6,0,0,0.0,3,5,3
516,144338,1,1,0.0,0.0,0.0,0.0,1,3,1.0,4,5,2
517,129429,0,0,4.6,4.7,4.7,5.1,0,0,1.0,5,1,8
518,274523,0,0,6.3,6.1,5.9,6.9,0,0,0.0,13,2,6
519,724540,1,1,0.0,0.0,0.0,0.0,3,1,1.0,6,1,6
520,972251,0,0,6.8,6.3,4.9,4.7,0,0,1.0,4,5,1
521,356979,0,0,6.5,6.5,7.5,6.4,0,0,1.0,2,5,8
522,949328,1,1,0.0,0.0,0.0,0.0,1,1,1.0,6,5,3
523,955202,0,0,6.4,5.9,7.3,6.1,0,0,1.0,11,5,2
524,857835,0,0,6.7,6.7,5.2,5.4,0,0,1.0,5,1,6
525,121421,0,0,6.5,6.8,5.0,5.8,0,0,1.0,7,2,6
526,580893,0,0,5.8,5.1,5.6,5.3,0,0,1.0,2,5,5
527,420657,0,0,7.0,5.9,8.4,6.4,0,0,1.0,4,2,4
528,885810,0,0,5.4,5.5,5.2,5.1,0,0,0.0,3,2,4
529,745224,0,0,6.0,5.7,5.0,4.7,0,0,0.0,11,3,1
530,612438,0,0,6.3,6.2,8.6,0.0,0,0,0.0,9,4,3
531,971450,0,0,6.4,7.0,6.2,0.0,0,0,1.0,3,2,3
532,643713,0,0,6.1,6.2,6.3,4.8,0,0,1.0,5,0,4
533,434538,0,0,6.4,6.2,5.7,6.3,0,0,0.0,12,5,1
534,404224,1,1,0.0,0.0,0.0,0.0,1,1,0.0,7,2,6
535,992856,0,0,6.2,5.3,5.1,5.3,0,0,1.0,2,2,6
536,525498,0,0,6.4,6.1,4.6,0.0,0,0,1.0,3,3,3
537,359238,0,0,5.9,4.8,4.9,4.8,0,0,1.0,4,0,8
538,890060,0,0,5.0,4.9,5.9,0.0,0,0,0.0,2,2,4
539,121091,0,0,5.9,6.0,5.0,4.7,0,0,0.0,4,5,3
540,843124,0,0,6.9,7.5,5.9,0.0,0,0,1.0,6,5,3
541,886353,3,1,0.0,0.0,0.0,0.0,1,3,0.0,4,1,7
542,651581,0,0,5.2,6.2,6.0,6.1,0,0,1.0,3,2,6
543,930297,0,0,6.0,5.6,0.0,0.0,1,3,1.0,4,2,6
544,289747,1,1,0.0,0.0,0.0,0.0,1,1,1.0,4,2,3
545,996671,0,0,6.5,6.0,5.0,5.4,0,0,1.0,3,2,6
546,230488,0,0,6.6,5.6,5.2,0.0,0,0,1.0,2,2,6
547,766900,0,0,7.1,8.5,7.3,7.6,0,0,0.0,12,6,3
548,570730,0,0,7.1,6.0,6.3,6.0,0,0,0.0,16,5,2
549,870620,0,0,5.9,6.9,5.7,5.2,0,0,0.0,6,2,3
550,696019,0,0,6.6,7.0,4.6,6.2,0,0,0.0,2,5,5
551,361172,0,0,7.5,7.6,7.5,6.8,0,0,1.0,0,2,2
552,912286,0,0,6.0,5.6,5.3,4.8,0,0,0.0,3,1,7
553,665337,0,0,7.3,8.3,8.9,8.2,0,0,0.0,9,4,3
554,636080,0,0,4.7,5.0,5.0,5.1,0,0,0.0,1,4,2
555,376072,0,0,6.2,5.2,4.7,4.9,0,0,1.0,3,4,3
556,721888,1,3,0.0,0.0,0.0,0.0,1,1,1.0,5,2,6
557,819028,0,0,6.3,5.5,6.9,6.1,0,0,1.0,3,4,2
558,358088,0,0,5.7,5.0,5.4,5.5,0,0,0.0,0,5,4
559,447423,0,0,6.3,5.9,5.8,5.7,0,0,0.0,5,3,3
560,988834,0,0,6.0,5.5,5.2,6.2,0,0,1.0,5,2,6
561,133326,1,1,0.0,0.0,0.0,0.0,1,1,1.0,2,5,6
562,364272,0,0,6.4,5.8,5.9,5.8,0,0,0.0,2,3,2
563,640040,0,0,7.8,7.6,8.3,7.3,0,0,0.0,6,2,6
564,724513,1,1,0.0,0.0,0.0,0.0,1,1,0.0,1,5,3
565,538700,1,1,0.0,0.0,0.0,0.0,1,1,1.0,5,3,5
566,675828,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,0,3
567,449061,0,0,6.3,5.3,5.8,0.0,0,0,0.0,3,4,3
568,131271,1,3,0.0,0.0,0.0,0.0,1,1,0.0,0,1,4
569,569594,0,0,6.2,5.7,6.4,4.9,0,0,0.0,4,0,2
570,278764,0,0,6.7,7.0,8.2,7.0,0,0,1.0,4,5,3
571,928878,0,0,5.5,4.1,4.6,5.0,0,0,1.0,21,4,4
572,865853,0,0,6.5,6.5,5.6,5.7,0,0,1.0,2,6,3
573,619799,0,0,6.2,5.5,6.7,5.4,0,0,0.0,2,0,8
574,780197,0,0,6.8,6.3,7.5,0.0,0,0,0.0,5,2,3
575,259387,0,0,6.2,6.8,6.0,5.2,0,0,1.0,2,4,3
576,342611,0,0,4.9,5.3,4.9,0.0,0,0,1.0,3,3,4
577,744479,1,1,0.0,0.0,0.0,0.0,1,3,1.0,5,5,3
578,981750,0,0,6.8,5.8,5.5,6.0,0,0,1.0,3,5,3
579,784041,0,0,6.4,6.5,6.9,5.9,0,0,1.0,3,1,6
580,256272,0,0,5.9,6.7,4.7,5.4,0,0,1.0,5,2,6
581,242709,0,0,6.7,6.8,5.1,0.0,0,0,0.0,3,2,6
582,655001,0,0,6.5,6.2,5.3,5.8,0,0,1.0,3,2,6
583,492090,0,0,7.0,7.5,7.8,6.1,0,0,1.0,16,5,2
584,549568,0,0,4.6,4.5,4.7,4.9,0,0,1.0,1,2,8
585,132807,0,0,6.3,6.3,5.8,5.8,0,0,1.0,5,0,3
586,907775,0,0,6.6,5.9,4.8,5.1,0,0,1.0,5,4,3
587,852200,0,0,5.6,5.8,6.4,5.5,0,0,0.0,2,2,8
588,906872,0,0,6.9,7.2,5.0,5.7,0,0,1.0,2,2,3
589,368624,0,0,6.9,6.3,5.2,6.1,0,0,1.0,9,3,4
590,831776,0,0,7.1,6.3,7.9,5.9,0,0,0.0,5,5,3
591,530173,0,0,4.4,4.9,0.0,0.0,3,1,0.0,2,5,1
592,271959,0,0,5.4,5.5,5.3,0.0,0,0,1.0,5,2,1
593,174414,0,0,7.4,7.1,7.4,7.1,0,0,0.0,12,4,1
594,725477,0,0,5.2,6.0,5.2,5.1,0,0,1.0,0,0,7
595,553682,0,0,5.2,5.4,6.6,0.0,0,0,1.0,2,6,4
596,406806,0,0,7.4,7.4,6.1,7.2,0,0,0.0,15,5,2
597,676179,1,3,0.0,0.0,0.0,0.0,1,1,0.0,4,2,4
598,542445,0,0,6.8,5.1,6.4,6.3,0,0,1.0,16,6,3
599,155206,0,0,6.1,5.1,0.0,0.0,1,1,1.0,5,5,3
600,792649,0,0,6.3,6.4,5.9,5.7,0,0,0.0,3,5,3
601,856925,0,0,6.8,6.8,6.6,5.2,0,0,1.0,4,1,7
602,567686,0,0,6.5,6.0,4.9,5.0,0,0,0.0,5,3,3
603,105917,0,0,6.8,5.8,6.5,7.2,0,0,0.0,2,4,3
604,369916,0,0,5.8,5.2,6.0,6.1,0,0,1.0,5,3,3
605,242364,0,0,6.3,6.8,4.8,5.2,0,0,1.0,4,5,4
606,955047,0,0,7.2,7.1,5.7,6.7,0,0,0.0,2,1,7
607,409356,0,0,7.2,6.2,7.3,7.3,0,0,0.0,14,7,1
608,257002,0,0,6.2,5.3,4.7,5.0,0,0,0.0,3,2,6
609,237219,0,0,7.0,7.2,5.6,5.9,0,0,1.0,2,3,3
610,853930,0,0,6.5,6.9,6.1,5.2,0,0,1.0,2,1,7
611,648524,0,0,5.9,5.7,5.0,4.5,0,0,0.0,2,3,3
612,561235,0,0,6.3,5.6,7.1,6.8,0,0,1.0,2,0,3
613,361385,3,3,0.0,0.0,0.0,0.0,1,1,0.0,5,0,5
614,917015,0,0,6.8,7.5,7.5,6.8,0,0,0.0,6,3,3
615,687385,0,0,7.5,6.9,7.8,7.2,0,0,1.0,2,5,3
616,397868,1,1,0.0,0.0,0.0,0.0,1,1,1.0,7,4,3
617,555224,0,0,7.2,7.4,6.1,6.2,0,0,1.0,6,5,3
618,371956,0,0,6.1,5.8,4.9,5.3,0,0,1.0,5,2,6
619,167601,0,0,6.0,5.7,4.5,4.7,0,0,1.0,2,4,3
620,237730,0,0,6.1,6.3,4.7,4.5,0,0,1.0,3,3,4
621,475008,0,0,6.1,4.9,7.7,5.1,0,0,1.0,3,0,3
622,825248,0,0,6.3,4.9,6.0,0.0,0,0,0.0,4,2,4
623,379688,3,1,0.0,0.0,0.0,0.0,1,1,1.0,18,6,2
624,986519,0,0,5.4,4.9,5.1,6.5,0,0,1.0,5,5,3
625,760117,0,0,7.6,7.9,8.3,7.0,0,0,0.0,7,2,2
626,861345,0,0,5.4,5.3,5.0,4.2,0,0,0.0,17,5,2
627,400059,1,1,0.0,0.0,0.0,0.0,1,1,1.0,5,5,4
628,695849,0,0,6.6,5.5,5.7,5.9,0,0,1.0,3,2,5
629,385868,0,0,7.2,6.7,7.7,6.4,0,0,1.0,12,5,3
630,215720,0,0,6.6,6.0,5.8,4.9,0,0,0.0,11,4,6
631,382844,0,0,6.1,6.0,7.4,5.8,0,0,1.0,6,3,4
632,978336,1,1,0.0,0.0,0.0,0.0,1,3,1.0,2,6,3
633,314539,0,0,6.3,6.3,7.6,6.0,0,0,1.0,4,2,3
634,211465,0,0,6.2,4.6,7.4,0.0,0,0,0.0,4,2,4
635,237409,0,0,4.9,4.1,4.8,5.2,0,0,1.0,13,4,1
636,670519,0,0,5.6,5.1,6.7,5.4,0,0,1.0,4,2,6
637,168551,1,1,0.0,0.0,0.0,0.0,1,1,1.0,0,4,3
638,672642,0,0,5.9,4.9,6.0,4.5,0,0,0.0,0,1,3
639,697889,0,0,6.4,6.8,5.4,6.3,0,0,1.0,0,4,1
640,553713,0,0,6.3,7.0,6.2,5.9,0,0,0.0,14,4,1
641,306291,0,0,6.4,5.6,5.7,5.6,0,0,0.0,1,1,6
642,228111,0,0,6.5,5.7,7.3,0.0,0,0,1.0,5,2,4
643,918440,0,0,5.8,5.8,5.6,5.4,0,0,0.0,5,5,3
644,928641,0,0,6.6,4.8,6.9,0.0,0,0,0.0,2,4,3
645,881390,0,0,6.6,6.2,6.0,6.4,0,0,1.0,5,6,3
646,729160,1,1,0.0,0.0,0.0,0.0,3,3,0.0,2,5,4
647,704564,0,0,5.0,5.2,5.4,0.0,0,0,1.0,2,2,6
648,981098,0,0,7.3,6.9,7.5,6.3,0,0,0.0,20,7,1
649,143357,0,0,6.2,5.3,5.1,0.0,0,0,0.0,4,5,3
650,311130,1,1,0.0,0.0,0.0,0.0,3,1,1.0,9,4,5
651,316414,0,0,7.0,6.1,5.6,4.7,0,0,1.0,5,5,3
652,368418,0,0,5.8,4.2,4.8,5.8,0,0,0.0,4,3,4
653,293364,0,0,7.1,7.4,8.5,7.5,0,0,0.0,24,7,2
654,921436,0,0,5.4,5.6,5.5,5.1,0,0,1.0,2,3,3
655,932548,0,0,8.2,8.4,9.2,7.9,0,0,1.0,10,2,4
656,530044,0,0,6.1,6.1,5.9,6.4,0,0,1.0,3,3,3
657,557958,0,0,4.5,5.2,6.5,5.8,0,0,0.0,2,4,4
658,869529,0,0,7.2,8.0,8.6,7.1,0,0,0.0,15,2,2
659,258269,0,0,6.7,7.2,7.3,6.0,0,0,0.0,5,2,5
660,868672,0,0,7.0,6.7,6.1,6.6,0,0,1.0,10,3,3
661,607802,0,0,6.0,4.8,5.3,5.8,0,0,0.0,4,2,3
662,646341,0,0,6.0,5.7,4.9,5.8,0,0,1.0,2,1,3
663,281603,0,0,5.5,5.5,6.3,6.6,0,0,1.0,10,0,5
664,643139,0,0,7.5,7.4,7.2,6.8,0,0,1.0,10,6,4
665,781680,0,0,6.3,5.1,5.1,5.4,0,0,0.0,9,4,3
666,412701,0,0,6.8,4.2,6.0,0.0,0,0,1.0,2,3,3
667,638026,0,0,6.9,6.4,6.8,6.1,0,0,1.0,3,3,3
668,805420,0,0,7.2,7.2,7.0,0.0,0,0,1.0,5,3,3
669,726627,0,0,7.3,7.4,8.4,6.5,0,0,1.0,9,5,2
670,453649,1,3,0.0,0.0,0.0,0.0,1,1,1.0,4,2,6
671,667192,0,0,7.1,6.6,7.2,6.0,0,0,0.0,7,3,3
672,496748,0,0,5.5,5.3,6.8,4.9,0,0,1.0,12,4,3
673,383931,0,0,5.5,6.1,6.9,4.3,0,0,1.0,10,4,4
674,644736,0,0,6.2,5.1,5.3,4.6,0,0,0.0,2,1,6
675,490748,0,0,6.6,4.6,6.0,0.0,0,0,0.0,3,7,1
676,874948,0,0,4.9,4.3,5.3,5.1,0,0,1.0,9,5,3
677,641549,0,0,6.2,5.3,5.0,5.5,0,0,1.0,3,4,6
678,416665,0,0,6.6,6.5,5.4,5.3,0,0,0.0,3,2,6
679,872479,0,0,6.1,6.0,5.1,4.8,0,0,1.0,3,0,5
680,857825,0,0,5.3,5.7,6.1,4.8,0,0,0.0,5,4,8
681,188136,0,0,5.8,5.7,0.0,0.0,3,1,1.0,3,2,6
682,132177,1,1,0.0,0.0,0.0,0.0,1,1,0.0,1,4,3
683,805573,0,0,6.8,6.9,4.9,5.1,0,0,0.0,2,5,3
684,316091,1,1,0.0,0.0,0.0,0.0,3,3,0.0,4,5,4
685,352657,0,0,5.5,6.3,0.0,0.0,1,1,1.0,2,2,3
686,283678,0,0,6.2,6.6,5.1,6.0,0,0,1.0,5,1,7
687,172438,0,0,7.0,6.7,5.9,5.5,0,0,0.0,2,4,3
688,219787,0,0,6.6,6.5,5.3,0.0,0,0,1.0,5,5,3
689,824781,0,0,5.1,5.0,5.8,0.0,0,0,1.0,1,5,4
690,661299,0,0,6.7,6.5,5.5,7.1,0,0,0.0,4,3,5
691,581219,0,0,6.1,5.4,6.6,0.0,0,0,0.0,13,5,1
692,627356,0,0,6.9,6.8,8.3,7.1,0,0,0.0,12,5,1
693,408043,0,0,6.4,7.1,6.7,6.2,0,0,0.0,8,2,3
694,159664,0,0,7.2,6.8,8.5,0.0,0,0,0.0,4,2,3
695,156784,0,0,6.9,6.8,0.0,0.0,1,3,1.0,2,1,4
696,917393,0,0,6.3,5.6,5.6,5.6,0,0,0.0,5,5,3
697,168193,0,0,6.1,6.4,5.0,5.3,0,0,0.0,2,1,7
698,740501,0,0,5.0,4.7,6.0,0.0,0,0,0.0,3,1,4
699,103473,0,0,7.0,6.4,7.4,6.5,0,0,1.0,2,5,3
700,509956,0,0,7.4,7.5,7.4,6.4,0,0,0.0,6,3,5
701,893856,0,0,6.8,7.1,6.6,6.8,0,0,0.0,15,5,2
702,109822,3,1,0.0,0.0,0.0,0.0,1,1,0.0,5,0,8
703,132498,0,0,6.6,6.9,6.1,5.6,0,0,1.0,3,2,6
704,900571,0,0,6.0,5.4,7.4,7.0,0,0,1.0,13,5,3
705,661495,0,0,7.3,8.1,8.4,7.5,0,0,1.0,5,5,3
706,260437,0,0,6.0,5.8,0.0,0.0,1,1,0.0,5,5,3
